Object.ID,Is.Public.Domain,Department,AccessionYear,Object.Name,Title,Culture,Period,Artist.Prefix,Artist.Display.Name,Artist.Display.Bio,Artist.Suffix,Artist.Alpha.Sort,Artist.Nationality,Artist.Begin.Date,Artist.End.Date,Artist.Gender,Object.Date,Object.Begin.Date,Object.End.Date,Medium,Dimensions,Country,Region,Credit.Line,Rights.and.Reproduction
119426,TRUE,Costume Institute,1969,Kerchief,Kerchief,American or European,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19th century,1800,1899,cotton,NA,NA,NA,"Gift of Mrs. Edwin R. Metcalf, 1969",NA
669295,FALSE,Drawings and Prints,1943,Print,Godfrey of Bouillon from the Nine Worthies,NA,NA,NA,Assuerus van Londerseel|Nicolaes de Bruyn,"1572–1635|Netherlandish,  Antwerp 1571–1656 Rotterdam",NA,"Londerseel, Assuerus van|Bruyn, Nicolaes de",NA,1572      |1571,1635      |1656,|,1594,1594,1594,Engraving; second state of three,Sheet: 4 13/16 × 3 9/16 in. (12.2 × 9.1 cm),NA,NA,"Harris Brisbane Dick Fund, 1943",NA
412748,FALSE,Drawings and Prints,1949,Print collection ornament & architecture,"The Allegory of Minerva, from Livre de Cartouches (Book of Cartouches), plate 12",NA,NA,After,François Boucher|Gabriel Huquier|Gabriel Huquier,"French, Paris 1703–1770 Paris|French, Orléans 1695–1772 Paris|French, Orléans 1695–1772 Paris",NA,"Boucher, François|Huquier, Gabriel|Huquier, Gabriel",French|French|French,1703      |1695      |1695,1770      |1772      |1772,||,1730–70,1730,1770,Etching and engraving,"Sheet: 11 5/8 x 16 5/8 in. (29.5 x 42.3 cm)
Plate: 11 1/4 x 14 3/4 in. (28.5 x 37.5 cm) printed horizontally",NA,NA,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",NA
79549,FALSE,Costume Institute,1997,Evening dress,Evening dress,French,NA,NA,Pierre Cardin,"French, born San Biagio di Callalta, Italy, 1922",NA,"Cardin, Pierre","French, born Italy",1922-07-02,2022,NA,1970–79,1970,1979,silk,NA,NA,NA,"Gift of Chessy Rayner, 1997",NA
365586,TRUE,Drawings and Prints,2004,Print,The Cook,NA,NA,NA,Giovanni David,"Italian, Cabella Ligure 1749–1790 Genoa",NA,"David, Giovanni",Italian,1749,1790,NA,1775,1775,1775,Etching; first state of two,"Plate: 9 7/16 × 6 9/16 in. (24 × 16.7 cm)
Sheet: 14 15/16 × 10 7/16 in. (38 × 26.5 cm)",NA,NA,"Purchase, Catherine G. Curran and Janice and Roger Oresman Gifts, 2004",NA
108371,TRUE,Costume Institute,1975,Shoes,Shoes,American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1812,1812,1812,"leather, silk",NA,NA,NA,"Gift of Lora Lester Dunn, 1975",NA
449622,TRUE,Islamic Art,1939,Jar,Jar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9th–10th century,800,999,Earthenware; slip covered and unglazed,NA,Iran,NA,"Rogers Fund, 1939",NA
563420,FALSE,Egyptian Art,1917,"Jar Label, fat",Jar Label,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",NA,Egypt,"Upper Egypt, Thebes","Rogers Fund, 1917",NA
240881,FALSE,Greek and Roman Art,1874,Askos,Askos,Cypriot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500–1900 B.C.,-2500,-1900,Terracotta,8in. (20.3cm),NA,NA,"The Cesnola Collection, Purchased by subscription, 1874–76",NA
839478,FALSE,Drawings and Prints,NA,Print,Landscape,NA,NA,NA,Nicolas Cochin,"French, Troyes 1610–1686 Paris",NA,"Cochin, Nicolas",NA,1610,1686,NA,17th century,1600,1699,Engraving,Sheet: 4 3/4 × 6 5/16 in. (12 × 16 cm),NA,NA,"Gift of Archer M. Huntington, 1936",NA
53462,TRUE,Asian Art,2015,Hanging scroll,NA,Japan,NA,NA,Tanomura Chikuden,"Japanese, 1777–1835",NA,Tanomura Chikuden,NA,1777,1835,NA,late 18th–early 19th century,1777,1835,Hanging scroll; ink and color on paper,"Image: 52 1/8 x 16 5/8 in. (132.4 x 42.2 cm)
Overall with mounting: 85 13/16 × 23 3/8 in. (218 × 59.3 cm)
Overall with knobs: 85 13/16 × 25 7/8 in. (218 × 65.8 cm)",NA,NA,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",NA
449347,TRUE,Islamic Art,1938,Bowl,Bowl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,late 9th–early 10th century,875,925,"Earthenware; slip covered with monocrhome slip decoration under transparent glaze
","H. 3 5/8 in. (9.2 cm)
Diam. 10 5/8 in. (27 cm)",Iran,NA,"Rogers Fund, 1938",NA
43551,TRUE,Asian Art,1902,Fragment,NA,Germany,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1902,1902,Nephrite,H. 9/16 in. (1.4 cm); W. 1 3/8 in. (3.5 cm); Th. 5/16 in. (.8 cm),NA,NA,"Gift of Heber R. Bishop, 1902",NA
88008,FALSE,Costume Institute,2003,Ensemble,Ensemble,American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first quarter 20th century,1900,1925,"a-d) cotton
e-h) leather",NA,NA,NA,"Gift in memory of Francis Robinson McEwen, by her family, 2003",NA
367486,FALSE,Drawings and Prints,1979,Book,A Wonder Book for Boys and Girls,NA,NA,NA,"Nathaniel Hawthorne|Milo Winter|Rand, McNally & Company","American, Salem, Massachusetts 1804–1864 Plymouth, New Hampshire|American, Princeton, Illinois 1886–1956|Chicago, Illinois",and New York,"Hawthorne, Nathaniel|Winter, Milo|Rand, McNally & Company",American|American|American,1804      |1886      |1850,1864      |1956      |1900,||,1913,1913,1913,Illustrations: commercial color process,9 3/16 x 6 5/8 x 1 3/16 in. (23.3 x 16.9 x 3 cm),NA,NA,"Gift of Janet Byrne, 1979",NA
200231,TRUE,European Sculpture and Decorative Arts,1948,Olive spoon,Olive spoon,"French, Paris",NA,NA,J.G.,NA,(?),J.G.,NA,NA,NA,NA,1756,1756,1756,Silver,Length: 12 1/4 in. (31.1 cm),NA,NA,"Bequest of Catherine D. Wentworth, 1948",NA
647394,FALSE,Drawings and Prints,1965,Print,"The Second Mrs. Auchterlonie (in ""Good Words for 1863,"" p. 703)",NA,NA,After,Dalziel Brothers|Thomas Alexander Ferguson Graham,"British, active 1839–93|British, Kirkwall, Orkney, Scotland 1840–1906 Edinburgh",NA,"Dalziel Brothers|Graham, Thomas Alexander Ferguson","British|British, Scottish",1839      |1840,1893      |1906,|,1863,1863,1863,Wood engraving,Sheet: 9 1/16 × 6 1/8 in. (23 × 15.5 cm),NA,NA,"Gift of Sinclair Hamilton, 1965",NA
211397,FALSE,European Sculpture and Decorative Arts,1900,Souvenir spoon,"Souvenir spoon with view of Sans Souci Palace, Potsdam",European,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,late 19th century,1885,1899,"Silver gilt, enamel",Length: 4 7/8 in. (12.4 cm),NA,NA,"Gift of Sir William H. Redding, in memory of his wife, 1900",NA
320610,FALSE,"Arts of Africa, Oceania, and the Americas",1946,Cloth,Tzut,Guatemala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20th century,1900,2000,"Cotton, silk",H. 27 1/2 x W. 27 in. (69.9 x 68.6 cm),Guatemala,Mesoamerica,"Gift of Mrs. Charles V. Riley, in memory of her daughter, Mary G. Riley, 1946",NA
394877,TRUE,Drawings and Prints,1956,Drawing ; Ornament and Architecture,Composite Order from Rome,NA,NA,NA,Alfred Henry Forrester [Alfred Crowquill],"British, London 1804–1872 London",NA,"Forrester, Alfred Henry [Alfred Crowquill]",British,1804,1872,NA,1845–70,1845,1870,IPen and ink and brush and wash,sheet: 16 3/4 x 11 7/16 in. (42.5 x 29 cm),NA,NA,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1956",NA
463607,TRUE,Medieval Art,1913,Plaque,Plaque with the Head of Saint John the Baptist on a Charger,British,NA,NA,School of Nottingham,British,NA,School of Nottingham,NA,NA,NA,NA,15th century,1400,1499,Alabaster with paint and gilding,Overall: 8 1/4 x 6 5/16 x 1 1/8 in. (21 x 16 x 2.9 cm),England,NA,"Rogers Fund, 1913",NA
38186,FALSE,Asian Art,1987,Relief fragment,NA,Pakistan (ancient region of Gandhara),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1st century,-50,150,Stone,H. 4 3/4 in. (12.1 cm),NA,NA,"Samuel Eilenberg Collection, Gift of Samuel Eilenberg, 1987",NA
194265,TRUE,European Sculpture and Decorative Arts,1917,Bowl with cover,Bowl with cover,"French, Rouen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1705–20,1700,1725,Faience (tin-glazed earthenware),Width: 11 1/8 in. (28.3 cm),NA,NA,"Gift of J. Pierpont Morgan, 1917",NA
635956,FALSE,Drawings and Prints,1963,Print,"Netherlands, Royal Standard, from the Flags of All Nations series (T59) issued by the American Tobacco Company",NA,NA,Issued by the,American Tobacco Company,NA,NA,American Tobacco Company,NA,NA,NA,NA,1909–11,1909,1911,Commercial color lithograph,Sheet: 2 3/4 × 1 5/8 in. (7 × 4.1 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
739613,TRUE,Drawings and Prints,1959,Print,Right Protect,NA,NA,NA,Thomas Rowlandson|Henry Angelo,"British, London 1757–1827 London|British, London 1756–1835 London",NA,"Rowlandson, Thomas|Angelo, Henry",NA,1757      |1756,1827      |1835,|,"September 1, 1798",1798,1798,Hand-colored etching and aquatint,"Sheet: 14 in. × 11 3/4 in. (35.6 × 29.9 cm)
Plate: 13 1/16 × 10 11/16 in. (33.1 × 27.1 cm)",NA,NA,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",NA
745071,TRUE,Greek and Roman Art,2011,Amphora fragment,Terracotta fragment of an amphora (jar),"Greek, Attic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,last quarter of the 6th century B.C.,-650,-400,Terracotta,NA,NA,NA,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",NA
187177,TRUE,European Sculpture and Decorative Arts,1889,Beaker with cover,Beaker with cover,"probably Swedish, Kalmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,second half 17th century,1650,1699,"Silver, parcel gilt",NA,NA,NA,"Gift of Joseph W. Drexel, 1889",NA
245949,TRUE,Greek and Roman Art,1895,"Earring, trumpet-shaped","Earring, trumpet-shaped",Etruscan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5th–3rd century B.C.,-499,-200,Gold,Other: 1 7/16 × 3/8 × 1 5/16 in. (3.6 × 1 × 3.3 cm),NA,NA,"Purchase by subscription, 1895",NA
452553,TRUE,Islamic Art,1974,Carpet,Prayer Rug,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,late 16th century,1575,1599,"Silk, wool","Rug: H. 71 in. (180.34 cm)
          W. 44 in. (111.76 cm)
Mount: H. 78 3/4 in. (200 cm)
             W. 52 1/2 in. (133.4 cm)
             D. 2 3/8 (6 cm)
",Egypt or Turkey,NA,"Bequest of Joseph V. McMullan, 1973",NA
73570,TRUE,Asian Art,2007,Woodblock print,NA,Japan,NA,NA,Utagawa (Gountei) Sadahide,"Japanese, 1807–1878/79",NA,Utagawa (Goutei) Sadahide,Japanese,1807,1879,NA,19th century,1807,1879,Hexaptych of woodblock prints; ink and color on paper,"Image (a): 14 1/4 x 9 3/4 in. (36.2 x 24.8 cm)
Image (b): 14 1/4 x 9 3/4 in. (36.2 x 24.8 cm)
Image (c): 14 1/4 x 9 5/8 in. (36.2 x 24.4 cm)
Image (d): 14 1/4 x 9 3/4 in. (36.2 x 24.8 cm)
Image (e): 14 1/4 x 9 7/8 in. (36.2 x 25.1 cm)
Image (f): 14 1/8 x 9 7/8 in. (35.9 x 25.1 cm)",NA,NA,"Bequest of William S. Lieberman, 2005",NA
584,FALSE,The American Wing,1910,Bottle,Bottle,American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800–1900,1800,1900,"Earthenware, slip decoration",Diam. 12 1/8 in. (30.8 cm),NA,NA,"Rogers Fund, 1910",NA
653726,FALSE,Modern and Contemporary Art,2014,Painting,Victory in Iraq,NA,NA,NA,Thornton Dial,"American, Emelle, Alabama 1928–2016 McCalla, Alabama",NA,"Dial, Thornton",NA,1928,2016,NA,2004,2004,2004,"Mannequin head, barbed wire, steel, clothing, tin, electrical wire, wheels, stuffed animals, toy cars and figurines, plastic spoons, wood, basket, oil, enamel, spray paint and two-part epoxy putty on canvas on wood","83 1/2 in. × 11 ft. 3 in. × 16 in., 311 lb. (212.1 × 342.9 × 40.6 cm, 141.1 kg)",NA,NA,"Gift of Souls Grown Deep Foundation from the William S. Arnett Collection, 2014",© Estate of Thornton Dial
691826,TRUE,Greek and Roman Art,2011,Kylix fragment,Terracotta fragment of a kylix (drinking cup),"Greek, Attic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first quarter of the 5th century B.C.,-500,-450,Terracotta,NA,NA,NA,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",NA
556545,TRUE,Egyptian Art,1966,"Statuette, Ameny",Statuette of the Overseer of Priests Ameny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1981–1802 B.C.,-1981,-1981,Limestone,H. 21.5 cm (8 7/16 in.); W. 15.2 cm (6 in.),Egypt,Fayum,"Purchase, Fletcher Fund and The Guide Foundation Inc. Gift, 1966",NA
26383,TRUE,Arms and Armor,1946,Sword guard (Tsuba),Sword Guard (Tsuba),Japanese,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18th century,1700,1799,"Iron, copper",Diam. 2 3/4 in. (7 cm); thickness 1/4 in. (0.6 cm); Wt. 3.2 oz. (90.7 g),NA,NA,"Funds from various donors, 1946",NA
269526,FALSE,Photographs,1951,Photograph,"[Brick Italianate Revival House with Full-Façade Porch, Northampton, Massachusetts]",NA,NA,NA,Walker Evans,"American, St. Louis, Missouri 1903–1975 New Haven, Connecticut",NA,"Evans, Walker",American,1903,1975,NA,1930–31,1930,1931,Gelatin silver print,10.9 x 15.3 cm. (4  5/16  x 6  in.),NA,NA,"Gift of Lincoln Kirstein, 1951","© Walker Evans Archive, The Metropolitan Museum of Art"
371698,TRUE,Drawings and Prints,1917,Print,"The Nôtre-Dame Pump, Paris",NA,NA,NA,Charles Meryon,"French, 1821–1868",NA,"Meryon, Charles",French,1821,1868,NA,1852,1852,1852,Etching on chine collé; eighth state of ten,plate: 6 11/16 x 9 13/16 in. (17 x 25 cm),NA,NA,"Harris Brisbane Dick Fund, 1917",NA
170177,FALSE,Costume Institute,2009,Clutch,Clutch,Italian,NA,NA,Fendi,"Italian, founded 1925",NA,Fendi,Italian,1925,9999,NA,ca. 1980,1978,1982,Leather,NA,NA,NA,"Brooklyn Museum Costume Collection at The Metropolitan Museum of Art, Gift of the Brooklyn Museum, 2009; Gift of Lauren Bacall, 1986",NA
37616,FALSE,Asian Art,1992,Shard,NA,Pakistan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 4th–5th century,250,550,Painted terracotta,L. 1 1/2 in. (3.8 cm); H. 1 7/8 in. (4.8 cm),NA,NA,"Gift of Joseph G. Gerena, 1992",NA
381413,TRUE,Drawings and Prints,1922,Print,Plate 71  from 'The Disasters of War' (Los Desastres de la Guerra): 'Against the common good.' (Contra el bien general.),NA,NA,NA,Goya (Francisco de Goya y Lucientes),"Spanish, Fuendetodos 1746–1828 Bordeaux",NA,Goya (Francisco de Goya y Lucientes),Spanish,1746,1828,NA,after 1814–15 (published 1863),1863,1863,Etching and burnisher,"Plate: 6 7/8 × 8 11/16 in. (17.5 × 22 cm)
Sheet: 9 15/16 × 13 9/16 in. (25.2 × 34.5 cm)",NA,NA,"Purchase, Jacob H. Schiff Bequest, 1922",NA
391117,TRUE,Drawings and Prints,1919,Print,The Little Horse,NA,NA,NA,Albrecht Dürer,"German, Nuremberg 1471–1528 Nuremberg",NA,"Dürer, Albrecht",German,1471,1528,NA,1505,1505,1505,Engraving,Sheet: 6 1/2 × 4 5/16 in. (16.5 × 10.9 cm),NA,NA,"Fletcher Fund, 1919",NA
228990,TRUE,European Sculpture and Decorative Arts,1964,Embroidered picture,Adam and Eve with Charles I and Henrietta Maria,British,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,after 1634,1634,1699,Canvas worked with silk and metal thread; tent and couching stitches,Overall: 19 3/4 x 21 3/8 in. (50.2 x 54.3 cm),NA,NA,"Gift of Irwin Untermyer, 1964",NA
381434,FALSE,Drawings and Prints,1962,Book,Premier Cahier de Vases,NA,NA,Designed by|Etched by|Published by|Designed by|Etched by,André-Louis Caillouet|Jean-Baptiste Lucien|Chereau|Richard de Lalonde|Elisabeth Brinclaire,"French, active Paris, ca. 1778–1817|French, ca. 1748–1806|French|French, active Paris, 1780–90|French, born Paris, 1751",NA,"Caillouet|Lucien, Jean-Baptiste|Chereau|Lalonde, Richard de|Brinclaire, Elisabeth",French|French|French|French|French,1773      |1748      |1780      |1751,1817      |1806      |1790      |1851,||||,18th century,1700,1800,"Etching, soft-ground, printed in sanguine",Overall: 18 3/4 x 12 5/8 x 5/16 in. (47.7 x 32 x 0.8 cm),NA,NA,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1962",NA
389454,TRUE,Drawings and Prints,1923,Drawing,Design for  Vis-à-vis,NA,NA,NA,Brewster & Co.,"American, New York",NA,Brewster & Co.,American,NA,NA,NA,1850–70,1850,1870,"Pen and black ink, watercolor and gouache with gum arabic",sheet: 6 x 8 1/2 in. (15.2 x 21.6 cm),NA,NA,"Gift of William Brewster, 1923",NA
747379,FALSE,Photographs,2015,Photograph,[Studio Portrait],NA,NA,NA,Unknown,American,NA,Unknown,NA,NA,NA,NA,1940s–50s,1940,1959,Gelatin silver print,NA,NA,NA,"Twentieth-Century Photography Fund, 2015",NA
742209,TRUE,Islamic Art,1948,Fragment,Fragment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,probably 8th–12th century,800,1300,Stucco; carved,L 4 cm X W 3.5  x H 2,Iran,NA,"Rogers Fund, 1948",NA
244227,FALSE,Greek and Roman Art,1874,Belt,Belt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7000,330,Bronze,Other: 14 1/2in. (36.8cm),NA,NA,"The Cesnola Collection, Purchased by subscription, 1874–76",NA
388981,FALSE,Drawings and Prints,NA,Print,Girl with a Bouquet of Flowers,NA,NA,Published by,Wiener Werkstätte|Mela Koehler,"Austrian, Vienna 1885–1960 Stockholm",NA,"Wiener Werkstätte|Koehler, Mela",Austrian,1885,1960,|Female,1910,1910,1910,Color lithograph,sheet: 5 1/2 x 3 9/16 in. (14 x 9 cm),NA,NA,"Museum Accession, transferred from the Library",NA
94570,FALSE,Costume Institute,1994,Hatpin,Hatpin,American or European,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1900,1895,1905,"plastic, metal",NA,NA,NA,"Gift of Clare Vincent, in memory of Lillie Cole, 1994",NA
753399,TRUE,Greek and Roman Art,2011,Kylix fragment,Terracotta fragment of a kylix: Cassel cup (drinking cup),"Greek, Attic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,third quarter of the 6th century B.C.,-680,-450,Terracotta,NA,NA,NA,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",NA
375746,TRUE,Drawings and Prints,1967,Print,A standing sailor talking to a seated Levantine,NA,NA,NA,Stefano della Bella,"Italian, Florence 1610–1664 Florence",NA,"Bella, Stefano della",Italian,1610,1664,NA,ca. 1660,1655,1665,Etching; second state of two,Sheet: 7 1/16 × 7 1/4 in. (18 × 18.4 cm),NA,NA,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1967",NA
213478,FALSE,European Sculpture and Decorative Arts,1908,Cap crown,Cap crown,German,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19th century,1800,1899,Silk and metal thread,H. 5 3/4 x W. 3 1/2 inches (14.6 x 8.9 cm),NA,NA,"Gift of Mrs. Wendell Bush, 1908",NA
657178,FALSE,Drawings and Prints,1963,Photograph,"Goldie Simpson, from the Actresses series (N245) issued by Kinney Brothers to promote Sweet Caporal Cigarettes",NA,NA,Issued by,Kinney Brothers Tobacco Company,NA,NA,Kinney Brothers Tobacco Company,American,1869,2011,NA,1890,1890,1890,Albumen photograph,Sheet: 2 1/2 × 1 7/16 in. (6.4 × 3.7 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
168423,FALSE,Costume Institute,2009,Coin purse,Coin purse,American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fourth quarter 19th century,1876,1899,"Metal, glass, cotton",NA,NA,NA,"Brooklyn Museum Costume Collection at The Metropolitan Museum of Art, Gift of the Brooklyn Museum, 2009; Gift of Margaret S. Bedell, 1930",NA
715961,FALSE,Drawings and Prints,1946,Print,"Allegory of the ten tragic days, 9-18 February 1913",NA,NA,?,Taller de Gráfica Popular|Alfredo Zalce,"Mexican, Pátzcuaro, Michoacán 1908–2003 Morelia",NA,"Taller de Gráfica Popular|Zalce, Alfredo",NA,1908,2003,|,1945,1945,1945,Linocut,"Sheet: 12 13/16 × 18 1/2 in. (32.5 × 47 cm)
Image: 8 1/4 × 10 3/4 in. (21 × 27.3 cm)",NA,NA,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1946","© 2020 Artists Rights Society (ARS), New York"
453417,TRUE,Islamic Art,NA,Hanging,Woven Wall Hanging,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1820–30,1795,1855,"Wool, metal wrapped thread; double interlocking twill; tapestry weave, embroidered","Textile: L. 72 in. (182.9 cm)
             W. 51 3/4 in. (131.4 cm)",India,Kashmir,Museum Accession,NA
361448,FALSE,Drawings and Prints,1920,Print,"Lady with wide-brimmed hat and ruff, arms at her sides",NA,NA,NA,Wenceslaus Hollar,"Bohemian, Prague 1607–1677 London",NA,"Hollar, Wenceslaus",Bohemian,1607,1677,NA,1640,1640,1640,Etching; first state of two,"Plate: 5 3/16 × 2 13/16 in. (13.2 × 7.2 cm)
Sheet: 5 7/16 × 3 1/16 in. (13.8 × 7.7 cm)",NA,NA,"Rogers Fund, 1920",NA
346851,FALSE,Drawings and Prints,1937,Book,"[Designs for furniture, tableware and decoration]",NA,NA,NA,Basset|Bureau|Tessari & Co.,Paris|French,NA,Basset|Bureau|Tessari & Co.,French|French|French,1785      |1750,1819      |1850,||,[1810 (?)],1800,1820,Engraving,Overall: 10 11/16 x 14 3/8 x 5/16 in. (27.1 x 36.5 x 0.8 cm),NA,NA,"Harris Brisbane Dick Fund, 1937",NA
839175,FALSE,Drawings and Prints,1963,Print,Badger from Cowan's Educational Pictures (Animals) (V2),NA,NA,NA,"Cowan Company, Limited","Canadian, 1893–1926",NA,"Cowan Company, Limited",NA,1893,1926,NA,1923,1923,1923,Commercial color photolithograph,Sheet: 5 1/4 × 2 1/4 in. (13.4 × 5.7 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
367450,TRUE,Drawings and Prints,1946,Drawing ; Ornament and Architecture,Design for a Mirror,NA,NA,NA,Charles Hindley and Sons,"British, London 1841–1917 London",NA,"Hindley, Charles and Sons",British,1841,1917,NA,1841–1900,1841,1900,Pen and brown ink,sheet: 8 3/4 x 6 7/8 in. (22.3 x 17.5 cm),NA,NA,"Harris Brisbane Dick Fund, 1946",NA
407028,FALSE,Drawings and Prints,1991,Book,The Delineator of Modern Ornament,NA,NA,NA,John Ward|R. T. Mounteney,London|Nottingham,NA,"Ward, John|Mounteney, R. T.",British|British,1700      |1800,1800      |1950,|,1883,1883,1883,Illustrations: lithography,16 15/16 x 10 13/16 x 13/16 in. (43 x 27.5 x 2 cm),NA,NA,Rogers Fund,NA
351496,FALSE,Drawings and Prints,1942,Book,Prospects,NA,NA,Written by,Jakob Wilhelm Heckenauer,"German, 1695–1738",NA,"Heckenauer, Jakob Wilhelm",German,1695,1738,NA,ca. 1710,1705,1715,NA,NA,NA,NA,"Harris Brisbane Dick Fund, 1942",NA
256100,FALSE,Greek and Roman Art,1992,Disk,Disk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7000,330,Amber,Diameter: 2 1/4 x 5/8 in. (5.7 x 1.6 cm),NA,NA,"Purchase, Renée E. and Robert A. Belfer, Patti Cadby Birch and The Joseph Rosen Foundation Inc. Gifts, and Harris Brisbane Dick Fund, 1992",NA
230902,TRUE,European Sculpture and Decorative Arts,NA,Piece,Piece,Italian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17th–18th century,1600,1799,Silk,(to be remounted and measured),NA,NA,Museum Accession,NA
359235,FALSE,Drawings and Prints,1973,Book,"The Holy Bible, Containing the Old and New Testaments, King James Version",NA,NA,NA,Charles Courtier & Sons|William Henry Bartlett,"Oxford and London|British, London 1809–1854 at sea",NA,"Courtier, Charles & Sons|Bartlett, William Henry",British|British,1800      |1809,1900      |1854,|,1864,1864,1864,NA,13 x 10 13/16 x 3 3/8 in. (33 x 27.5 x 8.5 cm),NA,NA,"Gift of Kate Lefferts, 1973",NA
84282,FALSE,Costume Institute,2002,Snood,Snood,American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1940s,1940,1949,silk,NA,NA,NA,"Gift of Molly Milbank, 2002",NA
709850,TRUE,Greek and Roman Art,2011,Kylix fragment,Terracotta fragment of a kylix (drinking cup),"Greek, Attic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490–470 B.C.,-530,-450,Terracotta,NA,NA,NA,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",NA
715961,FALSE,Drawings and Prints,1946,Print,"Allegory of the ten tragic days, 9-18 February 1913",NA,NA,?,Taller de Gráfica Popular|Alfredo Zalce,"Mexican, Pátzcuaro, Michoacán 1908–2003 Morelia",NA,"Taller de Gráfica Popular|Zalce, Alfredo",NA,1908,2003,|,1945,1945,1945,Linocut,"Sheet: 12 13/16 × 18 1/2 in. (32.5 × 47 cm)
Image: 8 1/4 × 10 3/4 in. (21 × 27.3 cm)",NA,NA,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1946","© 2020 Artists Rights Society (ARS), New York"
185870,TRUE,European Sculpture and Decorative Arts,1873,Bowl or plateau,Bowl or plateau,"British, after Italian, Venice original",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19th century,1800,1899,Brass,Diameter: 11 in. (27.9 cm),NA,NA,"Purchase, 1873",NA
203751,TRUE,European Sculpture and Decorative Arts,1964,Armchair,Armchair (one of four),"British and French, probably Beauvais",NA,Tapestry probably woven at,Royal Manufactory Beauvais 1664-1789,NA,NA,Royal Manufactory Beauvais 1664-1789,NA,NA,NA,NA,1755–65,1755,1765,"Mahogany; wool and silk (18-21 warps per inch, 7-9 per centimeter)",Overall: 44 × 32 × 28 in. (111.8 × 81.3 × 71.1 cm),NA,NA,"Gift of Irwin Untermyer, 1964",NA
681417,TRUE,Drawings and Prints,1922,Books Prints Ornament & Architecture,Page from Ein new kunstlich Modelbuch...(Page 48v),NA,NA,NA,Peter Quentel,"German, active Cologne, 1518–46",", Cologne","Quentel, Peter",German,1500,1550,NA,1544,1544,1544,Woodcut,Overall: 7 11/16 x 5 7/8 in. (19.5 x 15 cm),NA,NA,"Rogers Fund, 1922",NA
